fecha_enc_vent,score,canal_venta
2024-08-05,6.1,TEL
2024-08-05,8.4,WA
2024-08-05,8.3,TEL
2024-08-05,9.9,PRE
2024-08-05,5.7,WA
2024-08-05,5.6,TEL
2024-08-05,5.7,PRE
2024-08-05,7.4,PRE
2024-08-05,6.8,WA
2024-08-05,5.3,TEL
2024-08-05,10.0,WA
2024-08-05,7.4,PRE
2024-08-05,7.1,TEL
2024-08-05,6.9,PRE
2024-08-06,9.5,WA
2024-08-06,8.9,WA
2024-08-06,9.7,WA
2024-08-06,9.5,WA
2024-08-06,7.6,WA
2024-08-06,7.9,WA
2024-08-06,7.2,WA
2024-08-06,8.7,PRE
2024-08-07,3.9,MAIL
2024-08-07,6.5,PRE
2024-08-07,8.9,WA
2024-08-07,6.3,WA
2024-08-07,7.5,PRE
2024-08-07,9.1,PRE
2024-08-07,6.5,PRE
2024-08-07,6.7,WA
2024-08-07,7.5,WA
2024-08-08,6.5,WA
2024-08-08,7.7,MAIL
2024-08-08,9.5,TEL
2024-08-08,6.7,PRE
2024-08-08,6.7,TEL
2024-08-08,8.8,WA
2024-08-08,9.4,WA
2024-08-08,6.3,WA
2024-08-08,7.8,TEL
2024-08-08,8.5,WA
2024-08-09,5.5,WA
2024-08-09,8.3,WA
2024-08-09,5.5,WA
2024-08-09,9.2,WA
2024-08-09,4.8,PRE
2024-08-09,8.4,PRE
2024-08-09,7.7,WA
2024-08-09,7.4,PRE
2024-08-09,8.6,MAIL
2024-08-09,9.0,WA
2024-08-09,7.0,PRE
2024-08-09,7.9,PRE
2024-08-09,7.3,WA
2024-08-09,8.5,WA
2024-08-09,9.1,MAIL
2024-08-12,8.3,WA
2024-08-12,7.9,PRE
2024-08-12,8.4,WA
2024-08-12,8.4,WA
2024-08-12,7.6,PRE
2024-08-12,8.1,WA
2024-08-12,8.9,TEL
2024-08-12,9.3,WA
2024-08-12,7.1,WA
2024-08-12,5.3,PRE
2024-08-12,8.2,WA
2024-08-12,7.4,WA
2024-08-12,3.7,WA
2024-08-13,8.0,WA
2024-08-13,7.5,WA
2024-08-13,9.6,WA
2024-08-13,6.0,PRE
2024-08-13,6.6,PRE
2024-08-13,2.8,PRE
2024-08-14,8.3,PRE
2024-08-14,6.5,TEL
2024-08-14,9.5,PRE
2024-08-14,4.8,WA
2024-08-14,8.5,PRE
2024-08-14,6.1,TEL
2024-08-15,6.7,WA
2024-08-15,6.5,WA
2024-08-15,9.2,WA
2024-08-15,9.0,WA
2024-08-15,9.4,WA
2024-08-15,8.2,WA
2024-08-15,7.0,PRE
2024-08-15,8.1,WA
2024-08-16,6.7,TEL
2024-08-16,6.1,WA
2024-08-16,7.7,WA
2024-08-16,8.1,WA
2024-08-16,4.6,PRE
2024-08-16,8.8,TEL
2024-08-16,5.7,TEL
2024-08-16,8.4,WA
2024-08-16,7.5,PRE
2024-08-16,9.9,MAIL
2024-08-16,7.6,WA
2024-08-16,9.7,MAIL
2024-08-19,6.4,TEL
2024-08-19,8.9,TEL
2024-08-19,2.6,PRE
2024-08-19,7.6,WA
2024-08-19,9.2,PRE
2024-08-19,7.1,TEL
2024-08-19,8.1,TEL
2024-08-19,6.8,PRE
2024-08-19,6.4,PRE
2024-08-19,7.2,WA
2024-08-19,7.8,PRE
2024-08-19,6.1,TEL
2024-08-20,8.3,WA
2024-08-20,6.4,WA
2024-08-20,9.0,WA
2024-08-20,7.1,PRE
2024-08-20,5.4,MAIL
2024-08-22,7.6,PRE
2024-08-22,4.5,WA
2024-08-22,8.3,WA
2024-08-22,6.4,PRE
2024-08-22,7.4,PRE
2024-08-22,4.0,PRE
2024-08-22,9.0,PRE
2024-08-22,9.4,PRE
2024-08-26,8.3,MAIL
2024-08-26,8.9,WA
2024-08-26,7.9,MAIL
2024-08-26,6.3,TEL
2024-08-26,7.0,WA
2024-08-26,8.3,TEL
2024-08-26,7.2,WA
2024-08-26,8.4,PRE
2024-08-26,6.1,PRE
2024-08-26,8.0,WA
2024-08-26,7.2,MAIL
2024-08-27,6.5,PRE
2024-08-27,7.9,WA
2024-08-27,8.9,MAIL
2024-08-27,7.5,PRE
2024-08-27,8.2,TEL
2024-08-27,8.2,TEL
2024-08-27,8.1,WA
2024-08-27,6.8,WA
2024-08-27,8.2,TEL
2024-08-27,6.7,WA
2024-08-27,5.6,WA
2024-08-27,8.6,MAIL
2024-08-28,7.7,WA
2024-08-28,9.6,PRE
2024-08-28,7.8,WA
2024-08-28,7.3,MAIL
2024-08-28,8.2,PRE
2024-08-28,4.9,WA
2024-08-28,8.6,WA
2024-08-28,4.0,WA
2024-08-28,8.7,PRE
2024-08-28,9.1,WA
2024-08-28,8.2,PRE
2024-08-29,5.9,PRE
2024-08-29,8.8,PRE
2024-08-29,7.4,WA
2024-08-29,9.1,PRE
2024-08-29,7.5,WA
2024-08-29,7.7,PRE
2024-08-29,8.3,WA
2024-08-29,9.9,TEL
2024-09-02,8.4,PRE
2024-09-02,8.2,MAIL
2024-09-02,7.1,WA
2024-09-02,8.4,WA
2024-09-02,8.4,MAIL
2024-09-02,7.5,WA
2024-09-02,8.2,MAIL
2024-09-02,6.3,WA
2024-09-02,9.4,WA
2024-09-04,8.9,WA
2024-09-04,6.9,PRE
2024-09-04,8.9,PRE
2024-09-04,7.9,PRE
2024-09-04,6.4,PRE
2024-09-04,6.2,PRE
2024-09-04,7.2,WA
2024-09-04,9.1,WA
2024-09-04,9.1,TEL
2024-09-04,7.7,MAIL
2024-09-07,7.9,WA
2024-09-07,7.8,PRE
2024-09-09,8.0,PRE
2024-09-09,10.0,TEL
2024-09-09,8.3,TEL
2024-09-09,9.0,TEL
2024-09-09,7.2,TEL
2024-09-09,7.8,PRE
2024-09-09,4.1,TEL
2024-09-09,8.5,WA
2024-09-09,7.7,MAIL
2024-09-09,8.9,MAIL
2024-09-09,8.4,MAIL
2024-09-09,8.6,WA
2024-09-09,8.7,TEL
2024-09-10,4.7,PRE
2024-09-10,8.8,TEL
2024-09-10,7.9,MAIL
2024-09-10,8.6,WA
2024-09-10,8.4,MAIL
2024-09-10,4.3,PRE
2024-09-10,8.2,PRE
2024-09-10,9.6,WA
2024-09-11,5.6,PRE
2024-09-11,6.9,PRE
2024-09-11,8.3,TEL
2024-09-11,8.3,MAIL
2024-09-11,10.0,WA
2024-09-11,7.7,MAIL
2024-09-11,7.3,WA
2024-09-11,7.7,PRE
2024-09-11,9.2,WA
2024-09-11,8.9,WA
2024-09-11,10.0,MAIL
2024-09-11,8.3,TEL
2024-09-11,7.0,PRE
2024-09-12,6.7,PRE
2024-09-12,9.3,PRE
2024-09-12,8.1,TEL
2024-09-12,8.1,MAIL
2024-09-12,8.0,TEL
2024-09-12,6.3,WA
2024-09-12,6.8,PRE
2024-09-12,7.0,TEL
2024-09-12,5.1,WA
2024-09-12,6.6,WA
2024-09-12,7.6,WA
2024-09-12,8.4,WA
2024-09-13,8.6,PRE
2024-09-13,7.5,WA
2024-09-13,10.0,WA
2024-09-13,6.2,PRE
2024-09-13,7.8,WA
2024-09-13,7.2,PRE
2024-09-13,8.8,WA
2024-09-13,10.0,WA
2024-09-13,7.4,TEL
2024-09-14,8.0,PRE
2024-09-14,8.0,WA
2024-09-14,7.1,PRE
2024-09-16,8.7,WA
2024-09-16,9.3,PRE
2024-09-16,7.7,WA
2024-09-16,8.3,TEL
2024-09-16,5.7,PRE
2024-09-16,7.5,WA
2024-09-16,10.0,PRE
2024-09-16,10.0,MAIL
2024-09-16,6.4,WA
2024-09-16,9.5,WA
2024-09-16,8.8,WA
2024-09-16,5.1,WA
2024-09-16,6.1,PRE
2024-09-16,7.9,WA
2024-09-18,7.3,WA
2024-09-18,7.9,MAIL
2024-09-18,7.2,PRE
2024-09-18,7.6,WA
2024-09-18,10.0,WA
2024-09-18,8.8,MAIL
2024-09-18,10.0,WA
2024-09-18,6.8,WA
2024-09-18,7.5,MAIL
2024-09-18,6.5,PRE
2024-09-18,5.5,WA
2024-09-18,8.4,PRE
2024-09-18,7.3,PRE
2024-09-18,7.7,WA
2024-09-18,6.4,WA
2024-09-19,8.2,WA
2024-09-19,7.8,WA
2024-09-19,6.7,WA
2024-09-19,3.6,WA
2024-09-19,8.8,TEL
2024-09-19,8.7,WA
2024-09-19,7.2,PRE
2024-09-21,7.5,MAIL
2024-09-21,8.0,TEL
2024-09-21,9.9,WA
2024-09-25,6.9,PRE
2024-09-25,8.2,WA
2024-09-25,9.0,WA
2024-09-25,8.8,WA
2024-09-26,8.1,MAIL
2024-09-26,8.9,WA
2024-09-26,8.0,WA
2024-09-26,8.7,WA
2024-09-26,5.0,MAIL
2024-09-26,7.9,WA
2024-09-26,10.0,WA
2024-09-26,8.4,PRE
2024-09-26,8.1,WA
2024-09-26,9.4,WA
2024-09-26,8.7,TEL
2024-09-26,4.2,WA
2024-09-26,7.3,WA
2024-09-26,10.0,PRE
2024-09-26,5.0,WA
2024-09-27,5.0,PRE
2024-09-27,9.0,WA
2024-09-27,7.1,PRE
2024-09-27,9.9,WA
2024-09-27,6.8,WA
2024-09-27,7.4,TEL
2024-09-27,6.7,WA
2024-09-27,9.6,WA
2024-09-27,9.1,MAIL
2024-09-27,8.0,TEL
2024-09-27,7.9,WA
2024-09-27,6.8,PRE
2024-10-01,7.3,MAIL
2024-10-01,7.3,PRE
2024-10-01,7.1,MAIL
2024-10-01,8.3,PRE
2024-10-01,7.7,PRE
2024-10-01,7.8,PRE
2024-10-01,6.6,MAIL
2024-10-01,7.3,TEL
2024-10-01,7.9,MAIL
2024-10-01,6.8,PRE
2024-10-01,9.0,WA
2024-10-01,8.4,WA
2024-10-01,8.1,TEL
2024-10-02,7.1,MAIL
2024-10-02,7.7,WA
2024-10-02,3.7,PRE
2024-10-02,2.9,PRE
2024-10-02,8.0,WA
2024-10-02,7.4,PRE
2024-10-02,6.3,WA
2024-10-03,8.4,MAIL
2024-10-03,7.1,MAIL
2024-10-03,9.5,PRE
2024-10-03,7.2,PRE
2024-10-03,7.4,WA
2024-10-03,7.2,TEL
2024-10-03,7.3,WA
2024-10-04,5.5,MAIL
2024-10-04,8.1,WA
2024-10-04,7.3,MAIL
2024-10-04,8.2,PRE
2024-10-04,6.1,MAIL
2024-10-07,8.4,WA
2024-10-07,7.0,TEL
2024-10-07,8.2,MAIL
2024-10-07,8.1,MAIL
2024-10-07,8.8,WA
2024-10-07,9.0,TEL
2024-10-07,6.1,MAIL
2024-10-07,10.0,PRE
2024-10-07,8.2,WA
2024-10-07,9.5,PRE
2024-10-07,7.3,TEL
2024-10-10,8.9,TEL
2024-10-10,8.3,WA
2024-10-10,8.7,TEL
2024-10-10,8.4,PRE
2024-10-10,7.5,TEL
2024-10-10,7.6,PRE
2024-10-10,8.7,PRE
2024-10-10,7.6,TEL
2024-10-10,8.6,PRE
2024-10-10,7.2,WA
2024-10-10,7.2,WA
2024-10-10,8.5,TEL
2024-10-10,7.7,MAIL
2024-10-11,7.6,PRE
2024-10-11,7.0,MAIL
2024-10-11,9.2,PRE
2024-10-11,9.6,PRE
2024-10-11,8.5,PRE
2024-10-11,4.2,WA
2024-10-11,8.7,WA
2024-10-11,5.8,TEL
2024-10-11,8.6,PRE
2024-10-11,7.5,WA
2024-10-11,7.8,WA
2024-10-11,7.7,PRE
2024-10-11,8.6,WA
2024-10-15,8.1,TEL
2024-10-15,6.9,TEL
2024-10-15,7.7,WA
2024-10-15,6.7,PRE
2024-10-15,6.6,WA
2024-10-15,8.3,PRE
2024-10-15,7.6,PRE
2024-10-15,7.4,PRE
2024-10-15,8.1,TEL
2024-10-15,8.9,TEL
2024-10-15,9.3,WA
2024-10-15,9.9,WA
2024-10-15,8.1,WA
2024-10-15,7.1,PRE
2024-10-15,10.0,PRE
2024-10-16,6.5,PRE
2024-10-16,8.4,TEL
2024-10-16,6.3,WA
2024-10-16,9.2,MAIL
2024-10-17,5.5,PRE
2024-10-17,8.8,PRE
2024-10-17,7.5,WA
2024-10-17,8.9,WA
2024-10-17,8.5,TEL
2024-10-17,7.1,PRE
2024-10-17,5.8,MAIL
2024-10-18,9.2,WA
2024-10-18,7.4,TEL
2024-10-18,10.0,PRE
2024-10-18,6.9,WA
2024-10-18,4.2,PRE
2024-10-18,2.6,WA
2024-10-18,7.4,WA
2024-10-18,10.0,PRE
2024-10-18,6.8,MAIL
2024-10-18,8.9,MAIL
2024-10-18,6.1,TEL
2024-10-18,7.9,WA
2024-10-18,8.3,TEL
2024-10-18,9.9,WA
2024-10-23,8.1,WA
2024-10-23,6.2,WA
2024-10-23,7.8,WA
2024-10-23,8.7,PRE
2024-10-23,8.4,WA
2024-10-23,9.3,PRE
2024-10-23,7.5,TEL
2024-10-23,6.0,WA
2024-10-23,6.0,WA
2024-10-23,6.5,WA
2024-10-23,8.9,PRE
2024-10-23,5.0,WA
2024-10-25,8.6,WA
2024-10-25,7.7,TEL
2024-10-25,7.0,PRE
2024-10-25,6.9,PRE
2024-10-28,8.4,WA
2024-10-28,9.1,PRE
2024-10-28,9.2,WA
2024-10-28,9.0,PRE
2024-10-28,8.5,PRE
2024-10-28,4.7,PRE
2024-10-28,6.8,PRE
2024-10-28,10.0,PRE
2024-10-28,9.3,PRE
2024-10-28,4.8,MAIL
2024-10-29,9.1,MAIL
2024-10-29,8.1,WA
2024-10-29,8.7,TEL
2024-10-29,8.0,PRE
2024-10-29,6.1,WA
2024-10-29,9.6,WA
2024-10-29,7.3,MAIL
2024-10-29,10.0,WA
2024-10-29,7.2,PRE
2024-10-29,7.6,TEL
2024-10-29,7.3,PRE
2024-10-29,8.2,WA
2024-11-01,7.5,WA
2024-11-01,7.7,WA
2024-11-01,5.3,WA
2024-11-01,9.6,TEL
2024-11-01,9.1,WA
2024-11-01,9.3,WA
2024-11-01,6.5,PRE
2024-11-01,8.9,WA
2024-11-01,7.2,WA
2024-11-01,7.2,WA
2024-11-04,8.7,WA
2024-11-04,8.1,WA
2024-11-04,7.9,WA
2024-11-04,9.3,WA
2024-11-04,4.8,PRE
2024-11-04,5.7,MAIL
2024-11-04,6.5,WA
2024-11-04,9.2,WA
2024-11-04,8.2,TEL
2024-11-04,6.8,TEL
2024-11-04,5.9,MAIL
2024-11-04,9.8,PRE
2024-11-04,8.5,TEL
2024-11-04,9.6,WA
2024-11-04,8.5,WA
2024-11-05,8.1,WA
2024-11-05,7.2,MAIL
2024-11-05,9.9,PRE
2024-11-05,3.8,MAIL
2024-11-05,7.4,WA
2024-11-05,7.9,MAIL
2024-11-05,9.1,MAIL
2024-11-05,6.0,WA
2024-11-05,8.8,PRE
2024-11-05,4.1,WA
2024-11-06,6.8,WA
2024-11-06,8.0,TEL
2024-11-06,9.4,PRE
2024-11-06,9.3,PRE
2024-11-06,4.2,WA
2024-11-06,7.2,WA
2024-11-06,7.9,WA
2024-11-06,7.7,PRE
2024-11-06,7.9,TEL
2024-11-06,8.0,PRE
2024-11-08,7.6,WA
2024-11-08,8.8,TEL
2024-11-08,9.2,PRE
2024-11-08,8.1,WA
2024-11-08,8.6,WA
2024-11-08,10.0,PRE
2024-11-08,8.5,WA
2024-11-08,8.2,TEL
2024-11-12,8.8,MAIL
2024-11-12,7.5,WA
2024-11-12,9.6,WA
2024-11-12,7.2,WA
2024-11-12,8.9,PRE
2024-11-14,8.7,WA
2024-11-14,9.2,PRE
2024-11-14,7.8,WA
2024-11-14,8.3,PRE
2024-11-14,7.9,PRE
2024-11-14,8.5,PRE
2024-11-14,5.5,TEL
2024-11-14,6.3,WA
2024-11-14,10.0,WA
2024-11-15,8.1,TEL
2024-11-15,10.0,PRE
2024-11-15,8.0,WA
2024-11-15,7.8,WA
2024-11-15,7.2,WA
2024-11-18,5.0,MAIL
2024-11-18,10.0,WA
2024-11-18,8.5,WA
2024-11-18,8.1,MAIL
2024-11-18,7.2,WA
2024-11-18,8.5,WA
2024-11-18,8.3,MAIL
2024-11-18,6.1,PRE
2024-11-18,9.2,PRE
2024-11-18,5.8,PRE
2024-11-18,6.7,WA
2024-11-18,9.2,WA
2024-11-18,8.2,PRE
2024-11-19,8.3,WA
2024-11-19,8.5,WA
2024-11-19,10.0,TEL
2024-11-19,7.6,WA
2024-11-19,7.0,MAIL
2024-11-19,6.7,WA
2024-11-19,4.4,WA
2024-11-19,8.8,WA
2024-11-19,7.4,PRE
2024-11-19,9.6,WA
2024-11-21,7.3,WA
2024-11-21,8.6,TEL
2024-11-21,10.0,MAIL
2024-11-21,7.9,PRE
2024-11-21,7.9,WA
2024-11-21,10.0,MAIL
2024-11-21,9.3,PRE
2024-11-21,8.9,PRE
2024-11-21,9.5,WA
2024-11-21,7.0,PRE
2024-11-21,8.1,WA
2024-11-21,8.6,PRE
2024-11-21,9.3,WA
2024-11-21,5.5,PRE
2024-11-22,6.8,WA
2024-11-22,9.3,PRE
2024-11-22,8.0,PRE
2024-11-22,6.3,WA
2024-11-22,8.1,PRE
2024-11-22,8.3,WA
2024-11-22,8.0,WA
2024-11-22,8.3,MAIL
2024-11-22,5.6,PRE
2024-11-22,8.1,TEL
2024-11-22,7.3,PRE
2024-11-25,7.0,WA
2024-11-25,7.7,WA
2024-11-25,7.7,WA
2024-11-25,9.4,PRE
2024-11-25,6.8,PRE
2024-11-25,7.2,WA
2024-11-25,8.8,WA
2024-11-25,8.5,TEL
2024-11-25,10.0,TEL
2024-11-25,5.8,WA
2024-11-27,8.6,WA
2024-11-27,9.4,MAIL
2024-11-27,8.0,PRE
2024-11-27,6.8,TEL
2024-11-27,7.6,WA
2024-11-27,6.6,WA
2024-11-28,5.6,WA
2024-11-28,8.6,PRE
2024-11-28,9.9,WA
2024-11-28,8.5,TEL
2024-11-28,8.8,PRE
2024-11-28,8.0,WA
2024-11-28,7.8,WA
2024-11-29,7.6,TEL
2024-11-29,9.2,WA
2024-11-29,7.6,TEL
2024-11-29,7.5,TEL
2024-11-29,8.1,TEL
2024-12-02,7.7,WA
2024-12-02,6.9,WA
2024-12-02,6.6,WA
2024-12-02,7.2,WA
2024-12-02,8.6,WA
2024-12-02,7.8,WA
2024-12-02,8.6,WA
2024-12-02,7.4,PRE
2024-12-04,8.9,WA
2024-12-04,8.2,PRE
2024-12-04,8.4,WA
2024-12-04,7.0,WA
2024-12-04,7.5,PRE
2024-12-04,8.5,WA
2024-12-04,6.8,TEL
2024-12-04,8.3,PRE
2024-12-06,8.4,TEL
2024-12-06,8.6,WA
2024-12-06,8.1,WA
2024-12-06,10.0,MAIL
2024-12-06,6.6,WA
2024-12-06,6.6,WA
2024-12-06,7.5,WA
2024-12-09,8.8,MAIL
2024-12-09,5.4,WA
2024-12-09,7.9,WA
2024-12-09,10.0,WA
2024-12-09,9.0,WA
2024-12-09,8.4,TEL
2024-12-09,5.3,WA
2024-12-09,7.8,PRE
2024-12-09,8.3,WA
2024-12-09,6.6,PRE
2024-12-09,7.6,TEL
2024-12-09,9.0,PRE
2024-12-09,6.9,WA
2024-12-09,9.0,PRE
2024-12-11,9.1,WA
2024-12-11,10.0,WA
2024-12-11,8.2,TEL
2024-12-11,8.4,PRE
2024-12-11,8.1,WA
2024-12-11,10.0,PRE
2024-12-11,7.6,MAIL
2024-12-11,7.3,PRE
2024-12-11,6.1,WA
2024-12-12,10.0,WA
2024-12-12,5.0,MAIL
2024-12-12,8.5,PRE
2024-12-12,7.6,WA
2024-12-12,6.2,WA
2024-12-13,9.3,MAIL
2024-12-13,8.5,WA
2024-12-13,7.2,PRE
2024-12-13,6.5,WA
2024-12-13,8.5,WA
2024-12-13,7.0,PRE
2024-12-13,9.2,TEL
2024-12-13,9.6,WA
2024-12-13,4.7,PRE
2024-12-13,8.2,WA
2024-12-16,9.5,MAIL
2024-12-16,8.1,WA
2024-12-16,6.8,PRE
2024-12-16,8.4,WA
2024-12-16,9.9,PRE
2024-12-16,7.6,WA
2024-12-16,10.0,WA
2024-12-16,8.7,WA
2024-12-16,7.9,PRE
2024-12-16,10.0,MAIL
2024-12-16,7.4,WA
2024-12-16,6.7,WA
2024-12-17,9.7,WA
2024-12-17,9.1,WA
2024-12-17,8.4,WA
2024-12-17,6.6,WA
2024-12-17,7.8,PRE
2024-12-17,6.4,WA
2024-12-17,6.1,MAIL
2024-12-17,7.3,PRE
2024-12-17,8.6,MAIL
2024-12-17,8.5,WA
2024-12-17,10.0,MAIL
2024-12-17,7.4,WA
2024-12-18,7.5,TEL
2024-12-18,7.8,WA
2024-12-18,9.2,WA
2024-12-18,7.6,WA
2024-12-18,7.8,WA
2024-12-18,8.5,PRE
2024-12-18,6.2,WA
2024-12-18,7.4,WA
2024-12-18,5.8,PRE
2024-12-18,6.0,WA
2024-12-19,7.4,MAIL
2024-12-19,6.9,MAIL
2024-12-19,8.2,WA
2024-12-19,7.2,MAIL
2024-12-19,6.4,PRE
2024-12-19,6.9,PRE
2024-12-19,10.0,WA
2024-12-19,7.8,PRE
2024-12-19,7.8,PRE
2024-12-23,6.9,WA
2024-12-23,8.6,TEL
2024-12-23,8.1,MAIL
2024-12-23,7.7,TEL
2024-12-23,6.0,PRE
2024-12-23,8.0,TEL
2024-12-23,5.6,WA
2024-12-23,8.1,PRE
2024-12-23,7.2,WA
2024-12-23,8.3,PRE
2024-12-23,8.4,TEL
2024-12-23,8.6,PRE
2024-12-23,6.5,WA
2024-12-24,10.0,WA
2024-12-24,8.1,PRE
2024-12-24,7.8,WA
2024-12-24,9.9,WA
2024-12-24,7.7,MAIL
2024-12-24,8.6,WA
2024-12-24,9.0,PRE
2024-12-24,6.1,WA
2024-12-24,8.5,WA
2024-12-24,8.7,PRE
2024-12-24,8.7,PRE
2024-12-25,5.0,TEL
2024-12-25,6.7,WA
2024-12-25,8.8,WA
2024-12-25,8.2,PRE
2024-12-25,9.6,WA
2024-12-25,6.0,MAIL
2024-12-25,8.4,MAIL
2024-12-25,8.5,WA
2024-12-25,5.7,WA
2024-12-25,6.5,PRE
2024-12-25,9.0,WA
2024-12-25,8.4,WA
2024-12-25,9.8,WA
2024-12-25,7.7,WA
2024-12-26,7.1,MAIL
2024-12-26,6.5,PRE
2024-12-26,7.9,MAIL
2024-12-26,9.9,PRE
2024-12-26,9.4,PRE
2024-12-26,8.9,PRE
2024-12-26,9.7,TEL
2024-12-26,8.4,TEL
2024-12-26,8.1,WA
2024-12-26,6.2,WA
2024-12-26,7.4,PRE
2024-12-26,7.2,WA
2024-12-26,10.0,WA
2024-12-26,9.2,WA
2024-12-26,7.8,TEL
2024-12-27,6.5,PRE
2024-12-27,9.5,MAIL
2024-12-27,10.0,PRE
2024-12-27,9.1,WA
2024-12-27,7.7,WA
2024-12-28,8.2,MAIL
2024-12-28,7.5,TEL
2024-12-28,7.4,WA
2024-12-30,7.4,WA
2024-12-30,7.6,WA
2024-12-30,7.8,TEL
2024-12-30,8.6,MAIL
2024-12-30,8.6,TEL
2024-12-30,8.1,WA
2024-12-30,9.0,WA
2024-12-30,4.3,MAIL
2025-01-01,7.9,PRE
2025-01-01,9.9,TEL
2025-01-01,7.1,PRE
2025-01-01,10.0,WA
2025-01-01,4.4,WA
2025-01-01,10.0,PRE
2025-01-01,7.1,PRE
2025-01-01,8.8,MAIL
2025-01-01,9.0,MAIL
2025-01-01,9.5,WA
2025-01-01,7.9,TEL
2025-01-01,4.9,TEL
2025-01-02,7.3,WA
2025-01-02,10.0,WA
2025-01-02,8.2,MAIL
2025-01-02,9.0,PRE
2025-01-02,8.7,PRE
2025-01-02,8.3,TEL
2025-01-02,8.5,TEL
2025-01-03,5.3,TEL
2025-01-03,8.7,PRE
2025-01-03,8.4,MAIL
2025-01-03,8.6,WA
2025-01-03,6.8,WA
2025-01-03,6.7,PRE
2025-01-03,7.1,WA
2025-01-03,6.8,WA
2025-01-03,7.1,TEL
2025-01-03,9.8,TEL
2025-01-07,8.5,TEL
2025-01-07,8.2,WA
2025-01-07,9.5,WA
2025-01-07,8.6,PRE
2025-01-07,7.6,WA
2025-01-07,2.9,WA
2025-01-07,10.0,TEL
2025-01-08,8.1,PRE
2025-01-08,7.4,TEL
2025-01-08,6.2,WA
2025-01-08,6.8,WA
2025-01-08,7.1,MAIL
2025-01-09,7.5,TEL
2025-01-09,9.3,WA
2025-01-09,10.0,PRE
2025-01-09,7.8,WA
2025-01-09,4.9,WA
2025-01-10,5.3,WA
2025-01-10,7.3,TEL
2025-01-10,7.9,WA
2025-01-10,7.9,WA
2025-01-10,7.6,TEL
2025-01-10,7.7,PRE
2025-01-10,7.1,MAIL
2025-01-10,9.3,WA
2025-01-10,10.0,WA
2025-01-10,7.8,PRE
2025-01-13,9.1,MAIL
2025-01-13,9.7,WA
2025-01-13,5.8,WA
2025-01-13,8.3,MAIL
2025-01-13,8.2,MAIL
2025-01-13,8.2,WA
2025-01-13,8.3,WA
2025-01-13,8.7,WA
2025-01-14,8.0,MAIL
2025-01-14,7.8,WA
2025-01-14,8.5,PRE
2025-01-14,7.7,MAIL
2025-01-14,7.3,PRE
2025-01-14,6.0,WA
2025-01-14,3.9,WA
2025-01-14,8.6,PRE
2025-01-14,9.6,WA
2025-01-14,7.9,MAIL
2025-01-14,4.6,WA
2025-01-15,9.6,WA
2025-01-15,7.6,PRE
2025-01-15,8.0,TEL
2025-01-15,8.4,TEL
2025-01-15,9.1,TEL
2025-01-15,7.6,PRE
2025-01-15,9.9,WA
2025-01-15,9.6,MAIL
2025-01-15,8.0,WA
2025-01-15,7.4,PRE
2025-01-15,8.4,MAIL
2025-01-15,7.7,PRE
2025-01-16,9.8,WA
2025-01-16,10.0,WA
2025-01-16,6.7,WA
2025-01-16,10.0,TEL
2025-01-16,6.5,WA
2025-01-16,8.0,PRE
2025-01-16,8.8,TEL
2025-01-16,9.0,MAIL
2025-01-20,8.6,WA
2025-01-20,9.0,WA
2025-01-20,8.7,TEL
2025-01-20,8.3,MAIL
2025-01-20,8.4,WA
2025-01-20,7.5,WA
2025-01-20,7.3,WA
2025-01-20,7.3,PRE
2025-01-20,8.3,MAIL
2025-01-20,5.9,WA
2025-01-21,8.8,MAIL
2025-01-21,10.0,PRE
2025-01-21,8.0,WA
2025-01-21,7.8,PRE
2025-01-21,8.6,WA
2025-01-21,9.6,WA
2025-01-21,8.3,WA
2025-01-21,8.5,TEL
2025-01-21,7.9,PRE
2025-01-21,8.0,WA
2025-01-23,7.7,TEL
2025-01-23,7.0,WA
2025-01-23,5.3,WA
2025-01-23,7.9,WA
2025-01-23,5.6,WA
2025-01-23,8.7,WA
2025-01-23,9.1,TEL
2025-01-23,7.5,PRE
2025-01-23,7.0,TEL
2025-01-23,7.1,WA
2025-01-23,8.3,TEL
2025-01-23,8.0,WA
2025-01-23,8.6,PRE
2025-01-23,8.2,WA
2025-01-23,6.1,PRE
2025-01-27,5.7,MAIL
2025-01-27,6.8,PRE
2025-01-27,8.5,PRE
2025-01-27,7.8,WA
2025-01-27,6.4,WA
2025-01-27,7.5,MAIL
2025-01-27,7.5,PRE
2025-01-27,5.5,TEL
2025-01-28,10.0,PRE
2025-01-28,7.8,PRE
2025-01-28,8.3,WA
2025-01-28,8.2,WA
2025-01-28,7.4,PRE
2025-01-28,7.3,MAIL
2025-01-28,6.3,WA
2025-01-28,7.8,TEL
2025-01-28,8.4,PRE
2025-01-28,7.0,TEL
2025-01-29,9.6,MAIL
2025-01-29,7.3,WA
2025-01-29,8.0,MAIL
2025-01-29,8.0,PRE
2025-01-29,7.7,PRE
2025-01-29,8.9,MAIL
2025-01-29,7.9,PRE
2025-01-29,9.3,PRE
2025-01-30,9.4,WA
2025-01-30,8.1,WA
2025-01-30,7.9,WA
2025-01-30,6.9,MAIL
2025-01-30,6.8,WA
2025-01-30,9.2,WA
2025-01-30,8.4,TEL
2025-01-30,7.6,WA
2025-01-30,5.8,PRE
2025-01-30,6.6,PRE
2025-01-30,2.6,WA
